Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢),Scraped_Date,Year,Month,Day,DayOfWeek,Quarter,IsMonthEnd,IsMonthStart,Daily_Price_Range,Price_Change_Pct,Volatility,Log_Volume,Volume_Change,Log_Value,Avg_Trade_Size,Price_Momentum_3d,Volume_Momentum_3d,Price_Volume_Trend,Bid_Ask_Spread,Bid_Ask_Spread_Pct,Price_Lag_1d,Volume_Lag_1d,Value_Lag_1d,Volatility_Lag_1d,Price_Lag_3d,Volume_Lag_3d,Value_Lag_3d,Volatility_Lag_3d,Price_Lag_5d,Volume_Lag_5d,Value_Lag_5d,Volatility_Lag_5d,Price_Lag_10d,Volume_Lag_10d,Value_Lag_10d,Volatility_Lag_10d,Price_MA_3d,Volume_MA_3d,Price_MA_5d,Volume_MA_5d,Price_MA_10d,Volume_MA_10d,Price_Momentum_1d,Volume_Momentum_1d,Future_Price,Future_Return,Target,Target_Class,Share_Code_Encoded
2024-12-27,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27,2024,12,27,4,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,5.38,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,5.38,0.6,5.38,0.4,0.0,0.0,5.38,0.0,0,3,30
2024-12-04,CAL,0.5,0.26,0.34,0.34,0.34,0.34,0.0,0.0,0.34,250.0,359.04,2025-08-23 18:33:27,2024,12,4,2,4,0,0,0.0,0.0,0.0,5.5254529391317835,0,5.886215136388884,1.43616,0,0,85.0,0.34,0.0,0.34,250.0,435.88,0.0,0.34,250.0,802.5,0.0,0.34,250.0,802.5,0.0,0.34,250.0,802.5,3.030303030303033,0.34,250.0,0.34,250.0,0.34,215.5,0.0,0.0,0.34,0.0,0,3,12
2025-03-12,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27,2025,3,12,2,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.15,-100.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0,3,16
2025-06-17,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,6,17,1,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0,3,29
2025-01-31,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,37.0,0.0,0.0,0.0,2025-08-23 18:33:27,2025,1,31,4,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-37.0,-100.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,37.0,0.0,0.0,0.0,37.0,0.0,0,3,7
2025-01-08,UNIL,19.5,19.5,19.5,19.5,19.5,19.5,0.0,19.5,0.0,34.0,663.0,2025-08-23 18:33:27,2025,1,8,2,1,0,0,0.0,0.0,0.0,3.5553480614894135,0,6.498282149476434,19.5,0,0,663.0,-19.5,-100.0,19.5,19.0,370.5,0.0,19.5,0.0,0.0,0.0,19.5,0.0,0.0,0.0,17.99,23.0,413.77,0.0,19.5,17.666666666666668,19.5,10.6,19.349,60.1,0.0,78.94736842105263,19.5,0.0,0,3,45
2025-05-19,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27,2025,5,19,0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,50.0,0.1,25.0,0.0,0.0,0.1,0.0,0,3,28
2024-09-16,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0.0,8.89,0.0,0.0,0.0,2025-08-23 18:33:27,2024,9,16,0,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-8.89,-100.0,8.89,0.0,0.0,0.0,8.89,0.0,0.0,0.0,8.89,0.0,0.0,0.0,8.89,0.0,0.0,0.0,8.89,0.0,8.89,0.0,8.89,0.0,0.0,0.0,8.89,0.0,0,3,10
2025-03-20,ACCESS,8.26,5.2,8.25,8.25,8.26,8.26,0.01,8.25,0.0,250.0,802.5,2025-08-23 18:33:27,2025,3,20,3,1,0,0,0.009999999999999787,0.12121212121212122,0.12121212121211863,5.5254529391317835,0,6.688977185177567,3.21,0,0,2065.0,-8.25,-100.0,8.25,250.0,802.5,3.125,8.0,250.0,802.5,6.666666666666667,7.5,0.0,0.0,0.0,7.5,250.0,802.5,9.970674486803514,8.17,166.66666666666666,8.001999999999999,152.0,7.751,81.0,0.12121212121211863,0.0,9.12,10.41162227602905,1,3,4
2024-10-04,GGBL,5.16,3.4,4.7,4.7,4.7,4.7,0.0,0.0,4.7,0.0,0.0,2025-08-23 18:33:27,2024,10,4,4,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,4.7,0.0,4.7,4.0,18.8,0.0,4.7,64.0,300.8,0.0,4.7,250.0,802.5,-8.914728682170542,5.16,0.0,0.0,0.0,4.7,15.666666666666666,4.7,72.2,4.884,62.1,0.0,-100.0,4.7,0.0,0,3,25
2025-02-11,SIC,0.27,0.27,0.27,0.27,0.27,0.27,0.0,0.27,0.0,0.0,0.0,2025-08-23 18:33:27,2025,2,11,1,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.27,-100.0,0.27,250.0,540.0,0.0,0.27,250.0,802.5,0.0,0.27,12.0,3.24,0.0,0.27,250.0,81.27,0.0,0.27,96.66666666666667,0.27,108.0,0.27,65.2,0.0,-100.0,0.27,0.0,0,3,40
2025-04-23,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27,2025,4,23,2,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.38,-100.0,0.38,0.0,0.0,0.0,0.38,103.0,39.14,0.0,0.38,250.0,802.5,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.38,70.6,0.38,115.5,0.0,0.0,0.38,0.0,0,3,18
2024-11-06,MTNGH,2.43,1.39,2.3,2.3,2.3,2.3,0.0,2.3,2.5,250.0,802.5,2025-08-23 18:33:27,2024,11,6,2,4,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,575.0,0.20000000000000018,8.695652173913052,2.3,250.0,802.5,0.0,2.29,250.0,802.5,6.018518518518514,2.11,250.0,802.5,-2.314814814814827,2.16,250.0,802.5,0.0,2.3,250.0,2.27,250.0,2.21,250.0,0.0,0.0,2.35,2.1739130434782727,1,3,32
2025-05-15,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.15,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,15,3,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.15,-100.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0,3,16
2025-01-03,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,2025-08-23 18:33:27,2025,1,3,4,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0,3,28
2024-08-26,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,0.0,0.0,2025-08-23 18:33:27,2024,8,26,0,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,5.38,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,5.38,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0,3,30
2024-09-12,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2024,9,12,3,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0.55,0.0,0.55,0.0,0.0,0.0,0.55,0.0,0,3,36
2025-08-22,MAC,5.38,5.38,5.38,5.38,5.38,5.38,7.61,0.0,5.38,7.61,7.61,2025-08-23 18:33:27,2025,8,22,4,3,0,0,0.0,141.44981412639405,0.0,2.152924318439639,0,2.152924318439639,1.0,0,0,40.9418,5.38,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,2.5366666666666666,5.38,9.322,5.38,4.661,0.0,0.0,1.5,0.0,0,3,30
2025-06-19,SIC,1.12,0.27,1.1,1.1,1.13,1.12,0.02,1.01,1.13,250.0,802.5,2025-08-23 18:33:27,2025,6,19,3,2,0,0,0.020000000000000018,1.8181818181818181,1.8181818181818195,5.5254529391317835,0,6.688977185177567,3.21,0,0,280.0,0.11999999999999988,11.88118811881187,1.1,250.0,802.5,0.0,1.04,250.0,802.5,0.0,1.04,0.0,0.0,0.0,0.5,6.0,3.18,0.0,1.1066666666666667,250.0,1.0799999999999998,250.0,0.9950000000000001,150.0,1.8181818181818195,0.0,1.14,1.7857142857142672,1,3,40
2025-08-13,GLD,508.31,338.83,404.42,404.42,388.0,388.0,16.42,0.0,388.0,250.0,802.5,2025-08-23 18:33:27,2025,8,13,2,3,0,0,-16.420000000000016,4.060135502695219,-4.060135502695221,5.5254529391317835,0,6.688977185177567,3.21,0,0,97000.0,388.0,0.0,404.42,3.0,802.5,0.0,407.99,250.0,802.5,10.267567567567571,367.7,250.0,802.5,0.8502468458584655,362.8,250.0,802.5,-0.741429783042866,398.94666666666666,157.66666666666666,394.966,144.6,343.45300000000003,122.6,-4.060135502695221,8233.333333333332,388.0,0.0,0,3,26
2024-10-09,BOPP,25.21,21.53,25.21,25.21,25.21,25.21,0.0,25.22,0.0,0.0,0.0,2025-08-23 18:33:27,2024,10,9,2,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-25.22,-100.0,25.21,0.0,0.0,0.0,25.21,0.0,0.0,0.0,25.21,0.0,0.0,0.0,25.21,250.0,802.5,0.0,25.21,0.0,25.21,14.0,25.21,7.0,0.0,0.0,25.21,0.0,0,3,11
2025-01-27,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0.0,0.0,11.92,14.0,166.88,2025-08-23 18:33:27,2025,1,27,0,1,0,0,0.0,0.0,0.0,2.70805020110221,0,5.12324943846539,11.92,0,0,166.88,11.92,0.0,11.92,3.0,35.76,0.0,11.92,4.0,47.68,0.0,11.92,20.0,238.4,0.0,11.92,41.0,488.72,0.0,11.92,38.333333333333336,11.92,29.6,11.92,18.6,0.0,366.66666666666663,11.92,0.0,0,3,43
2025-05-14,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.38,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,14,2,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.38,-100.0,0.38,0.0,0.0,0.0,0.38,250.0,802.5,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.0,0.38,64.0,0.38,87.1,0.0,0.0,0.38,0.0,0,3,18
2024-08-09,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,0.0,0.0,2025-08-23 18:33:27,2024,8,9,4,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-5.06,-100.0,5.06,0.0,0.0,0.0,5.06,0.0,0.0,0.0,5.06,0.0,0.0,0.0,1.5,0.0,0.0,0.0,5.06,0.0,5.06,0.0,5.06,0.0,0.0,0.0,5.06,0.0,0,3,5
2025-01-13,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.0,0.38,250.0,256.88,2025-08-23 18:33:27,2025,1,13,0,1,0,0,0.0,0.0,0.0,5.5254529391317835,0,5.552494360442419,1.02752,0,0,95.0,0.38,0.0,0.38,2.0,0.76,0.0,0.38,161.0,61.18,0.0,0.38,144.0,54.72,0.0,0.38,0.0,0.0,0.0,0.38,167.33333333333334,0.38,182.6,0.38,130.8,0.0,12400.0,0.38,0.0,0,3,18
2024-09-27,TOTAL,12.61,9.0,12.61,12.61,12.61,12.61,0.0,12.65,0.0,0.0,0.0,2025-08-23 18:33:27,2024,9,27,4,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-12.65,-100.0,12.61,1.0,12.7,0.0,12.61,1.0,12.65,0.0,12.6,0.0,0.0,0.0,12.4,0.0,0.0,0.0,12.61,0.3333333333333333,12.61,50.4,12.605,75.2,0.0,-100.0,12.61,0.0,0,3,44
2025-05-02,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27,2025,5,2,4,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0,3,19
2025-07-22,GLD,508.31,338.83,364.6,364.6,367.7,367.7,3.1,0.0,363.6,250.0,802.5,2025-08-23 18:33:27,2025,7,22,1,3,0,0,3.099999999999966,0.8502468458584751,0.8502468458584655,5.5254529391317835,0,6.688977185177567,3.21,0,0,91925.0,363.6,0.0,364.6,3.0,802.5,0.0,364.6,250.0,802.5,0.49614112458655224,362.8,250.0,802.5,-0.741429783042866,358.88,250.0,802.5,0.3579418344518939,244.1,84.33333333333333,291.94,100.6,325.882,135.7,0.8502468458584655,8233.333333333332,370.0,0.6255099265705769,1,3,26
2025-04-30,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.0,2025-08-23 18:33:27,2025,4,30,2,2,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,250.0,802.5,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0,3,29
2024-08-07,EGL,2.39,1.32,1.55,1.55,1.55,1.55,0.0,0.0,1.55,250.0,802.5,2025-08-23 18:33:27,2024,8,7,2,3,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,387.5,1.55,0.0,1.55,227.0,351.85,0.0,1.55,250.0,802.5,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.55,242.33333333333334,1.55,195.4,1.55,195.4,0.0,10.13215859030837,1.55,0.0,0,3,21
2024-11-22,SIC,0.25,0.24,0.25,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,2025-08-23 18:33:27,2024,11,22,4,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.25,-100.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,100.0,25.0,0.0,0.25,0.0,0.25,50.0,0.25,25.6,0.0,0.0,0.25,0.0,0,3,40
2024-12-05,TBL,0.83,0.82,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27,2024,12,5,3,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.83,-100.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.83,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0,3,42
2024-09-26,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,5.06,0.0,120.0,607.2,2025-08-23 18:33:27,2024,9,26,3,3,0,0,0.0,0.0,0.0,4.795790545596741,0,6.4105037752432645,5.0600000000000005,0,0,607.1999999999999,-5.06,-100.0,5.06,0.0,0.0,0.0,5.06,0.0,0.0,0.0,5.06,0.0,0.0,0.0,5.06,0.0,0.0,0.0,5.06,41.666666666666664,5.06,25.0,5.06,12.5,0.0,0.0,5.06,0.0,0,3,5
2024-10-24,SCB,22.1,17.53,22.1,22.1,22.1,22.1,0.0,23.0,0.0,0.0,0.0,2025-08-23 18:33:27,2024,10,24,3,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-23.0,-100.0,22.1,0.0,0.0,0.0,22.1,0.0,0.0,0.0,22.1,0.0,0.0,0.0,22.1,0.0,0.0,0.0,22.1,0.0,22.1,0.0,22.1,0.0,0.0,0.0,22.1,0.0,0,3,37
2025-02-03,BOPP,25.26,25.26,25.26,25.26,25.26,25.26,0.0,26.25,0.0,0.0,0.0,2025-08-23 18:33:27,2025,2,3,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-26.25,-100.0,25.26,0.0,0.0,0.0,25.26,200.0,802.5,0.0,25.26,0.0,0.0,0.0,25.26,0.0,0.0,0.0,25.26,0.0,25.26,60.0,25.26,45.1,0.0,0.0,25.26,0.0,0,3,11
2025-06-04,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0.0,0.0,5.38,1.0,5.38,2025-08-23 18:33:27,2025,6,4,2,2,0,0,0.0,0.0,0.0,0.6931471805599453,0,1.8531680973566984,5.38,0,0,5.38,5.38,0.0,5.38,0.0,0.0,0.0,5.38,0.0,0.0,0.0,5.38,237.0,802.5,0.0,5.38,50.0,269.0,0.0,5.38,12.0,5.38,7.2,5.38,56.1,0.0,0.0,5.38,0.0,0,3,30
2024-08-01,DASPHARMA,0.4,0.33,0.38,0.38,0.38,0.38,0.0,0.0,0.38,60.0,22.8,2025-08-23 18:33:27,2024,8,1,3,3,0,1,0.0,0.0,0.0,4.110873864173311,0,3.169685580677429,0.38,0,0,22.8,0.38,0.0,0.38,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.38,30.0,0.38,30.0,0.38,30.0,0.0,0.0,0.38,0.0,0,3,18
2024-10-22,TBL,0.83,0.82,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27,2024,10,22,1,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.83,-100.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.83,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0,3,42
2025-04-22,GGBL,5.8,5.5,5.8,5.8,5.8,5.8,0.0,5.8,0.0,0.0,0.0,2025-08-23 18:33:27,2025,4,22,1,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-5.8,-100.0,5.8,250.0,802.5,0.0,5.8,0.0,0.0,0.0,5.8,250.0,802.5,0.0,5.62,0.0,0.0,0.0,5.8,83.33333333333333,5.8,51.8,5.764,150.9,0.0,-100.0,5.8,0.0,0,3,25
2024-10-21,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27,2024,10,21,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.9,-100.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0,3,39
2025-02-27,GOIL,1.6,1.52,1.6,1.6,1.6,1.6,0.0,1.6,0.0,2.0,3.2,2025-08-23 18:33:27,2025,2,27,3,1,0,0,0.0,0.0,0.0,1.0986122886681098,0,1.4350845252893227,1.6,0,0,3.2,-1.6,-100.0,1.6,0.0,0.0,0.0,1.6,16.0,25.6,0.0,1.6,250.0,802.5,0.6289308176100634,1.59,219.0,348.21,0.0,1.6,84.0,1.6,55.6,1.596,103.4,0.0,0.0,1.6,0.0,0,3,27
2025-01-30,GLD,443.5,390.5,414.79,414.79,422.0,421.96,7.17,414.79,420.2,250.0,802.5,2025-08-23 18:33:27,2025,1,30,3,1,0,0,7.169999999999959,1.7285855493141107,1.7285855493141007,5.5254529391317835,0,6.688977185177567,3.21,0,0,105490.0,5.409999999999968,1.3042744521323968,414.79,250.0,802.5,0.13519059459720498,420.13,203.0,802.5,-0.23034908572786209,420.6,250.0,802.5,-5.163472378804956,405.96,250.0,802.5,-2.4603555982700644,416.99333333333334,250.0,418.442,196.4,422.27799999999996,223.2,1.7285855493141007,0.0,421.96,0.0,0,3,26
2024-11-07,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0,2025-08-23 18:33:27,2024,11,7,3,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0,3,19
2025-06-10,SOGEGH,1.98,1.5,1.8,1.8,1.98,1.98,0.18,0.0,0.0,250.0,802.5,2025-08-23 18:33:27,2025,6,10,1,2,0,0,0.17999999999999994,10.0,9.999999999999996,5.5254529391317835,0,6.688977185177567,3.21,0,0,495.0,0.0,0.0,1.8,0.0,0.0,0.0,1.6,250.0,802.5,0.0,1.8,0.0,0.0,0.0,1.8,20.0,36.0,0.0,1.7866666666666664,83.33333333333333,1.752,100.0,1.7759999999999998,52.0,9.999999999999996,0.0,1.98,0.0,0,3,41
2024-09-10,GLD,390.2,218.5,385.0,385.0,390.2,390.2,5.2,390.2,0.0,12.0,802.5,2025-08-23 18:33:27,2024,9,10,1,3,0,0,5.199999999999989,1.3506493506493507,1.3506493506493478,2.5649493574615367,0,6.688977185177567,66.875,0,0,4682.4,-390.2,-100.0,385.0,250.0,802.5,-1.7857142857142856,387.9,250.0,802.5,1.6509433962264028,381.6,67.0,802.5,-0.015720798616570317,381.31,250.0,802.5,0.028856243441766436,389.06666666666666,170.66666666666666,387.34000000000003,152.4,384.736,182.9,1.3506493506493478,-95.19999999999999,390.2,0.0,0,3,26
2024-10-10,TBL,0.83,0.82,0.83,0.83,0.83,0.83,0.0,0.83,0.0,0.0,0.0,2025-08-23 18:33:27,2024,10,10,3,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.83,-100.0,0.83,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.83,166.0,137.78,0.0,0.83,0.0,0.0,0.0,0.83,0.0,0.83,0.0,0.83,16.6,0.0,0.0,0.83,0.0,0,3,42
2024-08-22,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2024,8,22,3,3,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0,3,39
2025-05-13,SCB,26.2,23.0,26.2,26.2,26.2,26.2,0.0,26.21,0.0,0.0,0.0,2025-08-23 18:33:27,2025,5,13,1,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-26.21,-100.0,26.2,3.0,78.63,0.0,26.2,0.0,0.0,0.0,26.2,0.0,0.0,0.0,26.2,0.0,0.0,0.0,26.2,1.0,26.2,0.6,26.2,0.3,0.0,-100.0,26.2,0.0,0,3,37
2024-08-30,TOTAL,12.4,9.0,12.4,12.4,12.4,12.4,0.0,12.41,12.45,165.0,802.5,2025-08-23 18:33:27,2024,8,30,4,3,0,0,0.0,0.0,0.0,5.111987788356544,0,6.688977185177567,4.863636363636363,0,0,2046.0,0.03999999999999915,0.32232070910555316,12.4,0.0,0.0,0.0,12.36,103.0,802.5,0.0,12.36,0.0,0.0,0.0,12.33,0.0,0.0,0.0,12.4,138.33333333333334,12.384,103.6,12.366,101.8,0.0,0.0,12.4,0.0,0,3,44
2024-09-05,GOIL,1.5,1.5,1.5,1.5,1.5,1.5,0.0,1.5,0.0,200.0,300.0,2025-08-23 18:33:27,2024,9,5,3,3,0,0,0.0,0.0,0.0,5.303304908059076,0,5.707110264748875,1.5,0,0,300.0,-1.5,-100.0,1.5,250.0,802.5,0.0,1.5,250.0,802.5,0.0,1.5,250.0,802.5,0.0,1.5,250.0,802.5,0.0,1.5,233.33333333333334,1.5,240.0,1.5,201.5,0.0,-20.0,1.5,0.0,0,3,27
2025-02-28,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.9,0.0,0.0,0.0,2025-08-23 18:33:27,2025,2,28,4,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,-0.9,-100.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.9,0.0,0,3,39
2025-02-12,TOTAL,13.41,13.12,13.41,13.41,13.41,13.41,0.0,13.4,0.0,250.0,802.5,2025-08-23 18:33:27,2025,2,12,2,1,0,0,0.0,0.0,0.0,5.5254529391317835,0,6.688977185177567,3.21,0,0,3352.5,-13.4,-100.0,13.41,0.0,0.0,0.0,13.41,250.0,802.5,0.2991772625280548,13.37,0.0,0.0,0.0,13.37,50.0,670.0,0.0,13.41,83.33333333333333,13.402000000000001,100.0,13.386,50.6,0.0,0.0,13.41,0.0,0,3,44
2024-11-18,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,2025-08-23 18:33:27,2024,11,18,0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0,3,29
